Area,Channel,LSUID,Subbasin,Landscape,%Subbasin,Category,Slope,Len1,Csl,Wid1,Dep1,Lat,Lon,Elev,HISTO_1,HISTO_2,HISTO_3,HISTO_4,HISTO_10,HISTO_NODA
2742.63,"1271","12710","78",NA,6.8,"0",14.46,7369.85,3.90,9.41,0.49,40.24,-2.30,970.34,0,0,308,132,0,0
2281.81,"1083","10830","79",NA,3.9,"0",17.97,4918.07,4.42,8.42,0.45,40.24,-3.26,682.27,0,72,111,182,0,0
1453.13,"1273","12730","76",NA,2.8,"0",16.68,9795.46,3.64,6.43,0.38,40.25,-2.92,772.30,0,4,16,214,0,0
1084.63,"1099","10990","81",NA,2.0,"0",11.88,7023.40,2.04,5.39,0.34,40.24,-4.25,497.70,0,0,171,0,0,0
83.50,"590","5900","67",NA,0.1,"0",7.56,1869.24,3.15,1.16,0.12,40.26,-3.95,568.30,0,0,12,0,0,0
1410.25,"1266","12660","67",NA,1.8,"0",5.28,8741.60,1.17,6.31,0.37,40.24,-3.99,595.72,0,0,225,0,0,0
944.81,"1100","11000","67",NA,1.2,"0",9.42,2564.95,2.31,4.96,0.32,40.24,-3.95,579.74,0,0,152,0,0,0
4865.19,"1269","12690","76",NA,9.4,"0",16.67,8576.96,3.53,13.27,0.61,40.23,-2.90,792.56,0,123,122,532,0,0
711.44,"1080","10800","79",NA,1.2,"0",17.13,3109.92,6.08,4.19,0.28,40.24,-3.31,653.12,0,18,55,41,0,0
6091.25,"1268","12680","86",NA,33.0,"0",14.20,10829.04,1.92,15.18,0.67,40.21,-4.48,653.90,775,0,197,0,0,0
3614.75,"1264","12640","79",NA,6.2,"0",9.31,9813.36,2.17,11.10,0.55,40.23,-3.44,649.70,0,320,192,70,0,0
1325.25,"1067","10670","76",NA,2.6,"0",12.01,4010.96,4.82,6.08,0.37,40.24,-3.00,642.21,0,0,93,117,0,0
2341.19,"1059","10590","81",NA,4.4,"0",7.44,8340.13,2.34,8.56,0.46,40.21,-4.36,478.29,31,0,347,0,0,0
2878.75,"650","6500","78",NA,7.2,"0",13.88,6682.29,3.75,9.69,0.50,40.22,-2.52,863.36,0,0,361,99,0,0
2969.56,"1260","12600","67",NA,3.9,"0",8.15,8028.00,1.24,9.87,0.50,40.22,-3.90,639.10,0,0,480,0,0,0
2895.69,"1267","12670","79",NA,4.9,"0",14.54,6355.94,1.65,9.72,0.50,40.23,-3.19,740.77,0,71,167,222,0,0
9314.88,"1257","12570","67",NA,12.1,"0",5.38,6996.63,0.53,19.59,0.80,40.14,-4.08,599.61,0,0,1373,107,0,0
3025.69,"1077","10770","79",NA,5.2,"0",17.07,8247.67,2.47,9.98,0.51,40.21,-3.40,641.93,0,53,154,275,0,0
1138.25,"1152","11520","78",NA,2.8,"0",16.58,5303.43,2.50,5.55,0.34,40.22,-2.35,921.29,0,0,162,19,0,0
1959.19,"1140","11400","78",NA,4.9,"0",13.72,5960.53,5.01,7.69,0.43,40.21,-2.43,879.09,0,0,301,12,0,0
369.69,"1082","10820","81",NA,0.7,"0",15.59,1421.02,11.18,2.83,0.22,40.23,-4.41,502.50,36,0,21,0,0,0
815.06,"1066","10660","81",NA,1.5,"0",10.08,7269.12,1.84,4.54,0.30,40.21,-4.28,482.97,0,0,130,0,0,0
414.06,"1079","10790","79",NA,0.7,"0",19.23,3400.61,5.69,3.03,0.23,40.23,-3.33,640.37,0,7,28,32,0,0
1815.44,"1143","11430","78",NA,4.5,"0",14.40,5379.16,2.80,7.34,0.41,40.21,-2.39,898.26,0,0,291,0,0,0
27.88,"1130","11300","78",NA,0.1,"0",6.74,1463.17,4.69,0.60,0.08,40.23,-2.48,806.77,0,0,5,0,0,0
2302.69,"1262","12620","81",NA,4.3,"0",11.83,8459.07,1.65,8.47,0.46,40.21,-4.22,551.16,0,0,372,0,0,0
3381.75,"1258","12580","80",NA,5.8,"0",12.81,6506.98,2.35,10.67,0.53,40.21,-2.61,965.02,0,0,112,428,0,0
4455.06,"1256","12560","79",NA,7.6,"0",12.95,6904.47,1.86,12.59,0.59,40.20,-3.27,741.55,0,422,165,126,0,0
2539.19,"1247","12470","87",NA,2.8,"0",8.37,7472.67,2.13,8.98,0.47,40.20,-3.12,702.27,0,5,158,244,0,0
2316.75,"1253","12530","85",NA,5.4,"0",2.73,8300.49,0.88,8.50,0.46,40.20,-3.82,638.67,0,0,369,0,0,0
61.63,"1078","10780","79",NA,0.1,"0",17.51,1248.53,14.18,0.96,0.11,40.23,-3.35,616.44,0,0,5,6,0,0
6489.75,"1254","12540","88",NA,67.6,"0",13.92,6868.38,2.54,15.77,0.69,40.15,-4.55,601.58,582,0,460,0,0,0
1204.38,"1058","10580","76",NA,2.3,"0",11.87,5530.20,3.74,5.74,0.35,40.19,-3.03,639.80,0,0,66,127,0,0
53.13,"1096","10960","67",NA,0.1,"0",12.52,1321.75,4.79,0.88,0.10,40.22,-3.94,553.12,0,0,7,0,0,0
6754.38,"1252","12520","84",NA,27.6,"0",7.31,9530.82,0.41,16.16,0.70,40.18,-3.65,594.66,0,0,301,777,0,0
1923.31,"1265","12650","78",NA,4.8,"0",13.02,9074.45,3.14,7.60,0.42,40.20,-2.45,892.74,0,0,310,0,0,0
3761.31,"1064","10640","84",NA,15.4,"0",11.02,12678.62,1.10,11.37,0.55,40.19,-3.58,556.92,0,0,302,298,3,0
1729.63,"1263","12630","78",NA,4.3,"0",14.87,10372.55,3.28,7.13,0.41,40.21,-2.29,1006.70,0,0,114,156,0,6
1272.56,"1081","10810","81",NA,2.4,"0",10.33,3648.09,4.92,5.93,0.36,40.20,-4.41,467.57,9,0,197,0,0,0
1021.88,"1095","10950","67",NA,1.3,"0",7.78,4445.28,1.76,5.20,0.33,40.21,-3.96,570.07,0,0,162,0,0,0
5641.25,"1155","11550","79",NA,9.6,"0",15.73,7932.29,1.57,14.50,0.65,40.18,-3.35,710.68,0,366,220,321,0,0
1203.13,"1057","10570","81",NA,2.3,"0",5.15,8143.68,1.17,5.74,0.35,40.18,-4.38,454.50,0,0,188,0,0,0
2492.06,"1060","10600","76",NA,4.8,"0",9.47,7635.11,2.93,8.88,0.47,40.19,-2.99,626.06,0,0,125,277,0,0
2548.13,"1250","12500","78",NA,6.4,"0",16.75,5570.15,4.83,9.00,0.47,40.19,-2.34,942.84,0,0,336,72,0,0
155.81,"1065","10650","81",NA,0.3,"0",13.81,1669.24,5.10,1.68,0.16,40.20,-4.31,454.41,0,0,24,0,0,0
1692.19,"1153","11530","81",NA,3.2,"0",12.44,2889.21,0.64,7.04,0.40,40.19,-4.27,510.71,0,0,268,0,0,0
631.69,"1054","10540","76",NA,1.2,"0",8.48,5310.23,3.29,3.90,0.27,40.19,-3.05,599.66,0,0,86,16,0,0
4195.81,"1248","12480","76",NA,8.1,"0",15.18,8268.69,3.50,12.14,0.58,40.19,-2.93,758.14,0,99,24,546,0,0
55.94,"1063","10630","76",NA,0.1,"0",3.66,1151.04,2.22,0.91,0.10,40.21,-2.99,575.42,0,0,8,0,0,0
1444.38,"1075","10750","79",NA,2.5,"0",12.59,6689.09,2.58,6.40,0.38,40.19,-3.49,582.57,0,18,134,78,0,0
8157.06,"1243","12430","89",NA,52.4,"0",16.76,7687.31,1.31,18.09,0.76,40.15,-2.87,882.55,0,918,99,273,0,14
3127.13,"1244","12440","80",NA,5.3,"0",12.77,7817.65,2.50,10.18,0.52,40.18,-2.74,822.21,0,0,336,161,0,0
2390.38,"1234","12340","90",NA,6.8,"0",12.95,9212.62,5.47,8.66,0.46,40.15,-4.59,606.90,260,0,126,0,0,0
4095.13,"1241","12410","80",NA,7.0,"0",16.81,6870.89,2.91,11.97,0.57,40.18,-2.54,925.46,0,12,537,111,0,0
2126.00,"1050","10500","76",NA,4.1,"0",8.26,8403.00,2.01,8.07,0.44,40.17,-3.06,620.84,0,0,161,183,0,0
547.56,"1094","10940","67",NA,0.7,"0",7.74,4704.16,1.60,3.58,0.26,40.19,-3.97,566.63,0,0,81,6,0,0
3665.06,"1236","12360","87",NA,4.0,"0",11.87,8054.47,2.02,11.20,0.55,40.17,-3.17,703.97,0,24,78,482,0,0
404.13,"1076","10760","79",NA,0.7,"0",9.33,4159.19,3.79,2.98,0.23,40.20,-3.48,567.76,0,4,40,22,0,0
2609.69,"1224","12240","86",NA,14.1,"0",13.88,10653.31,5.94,9.13,0.48,40.15,-4.51,538.15,182,0,237,0,0,0
1796.81,"1251","12510","81",NA,3.4,"0",9.36,7574.45,1.54,7.30,0.41,40.18,-4.20,582.13,0,0,286,0,0,0
10.94,"1062","10620","81",NA,0.0,"0",2.40,387.13,0.19,0.34,0.05,40.20,-4.32,429.37,0,0,2,0,0,0
192.75,"1061","10610","81",NA,0.4,"0",8.60,2655.63,3.10,1.91,0.17,40.20,-4.32,449.22,0,0,30,0,0,0
4550.00,"1073","10730","79",NA,7.8,"0",11.93,7960.84,1.91,12.75,0.60,40.15,-3.53,575.65,0,8,278,441,3,0
4785.88,"1049","10490","86",NA,25.9,"0",8.74,12572.12,5.15,13.14,0.61,40.13,-4.45,483.81,95,0,641,27,0,0
1798.06,"1249","12490","67",NA,2.3,"0",8.07,7428.74,1.55,7.30,0.41,40.18,-3.91,630.76,0,0,286,0,0,0
3713.56,"1136","11360","85",NA,8.7,"0",5.73,14487.81,0.62,11.28,0.55,40.15,-3.77,610.56,0,0,489,108,0,0
1637.06,"1246","12460","79",NA,2.8,"0",16.40,9889.40,2.48,6.90,0.40,40.19,-3.43,633.10,0,7,75,181,0,0
458.19,"1146","11460","80",NA,0.8,"0",21.06,2375.30,6.50,3.22,0.24,40.19,-2.67,850.66,0,0,23,52,0,0
1605.75,"1231","12310","86",NA,8.7,"0",15.71,9072.24,4.70,6.82,0.39,40.17,-4.47,512.67,71,0,183,0,0,0
1528.00,"1255","12550","81",NA,2.9,"0",11.37,9335.11,1.72,6.62,0.39,40.17,-4.29,517.69,0,0,249,0,0,0
710.19,"1118","11180","80",NA,1.2,"0",13.30,3769.54,3.86,4.18,0.28,40.18,-2.70,820.83,0,0,64,51,0,0
2306.88,"1239","12390","85",NA,5.4,"0",3.43,8765.13,0.99,8.48,0.46,40.17,-3.83,619.79,0,0,334,35,0,0
3020.56,"1093","10930","67",NA,3.9,"0",7.78,10110.11,1.18,9.97,0.51,40.17,-3.99,592.37,0,0,464,18,0,0
2221.94,"1221","12210","90",NA,6.3,"0",18.61,8921.50,2.81,8.29,0.45,40.15,-4.65,689.50,351,0,0,0,0,0
2539.63,"1229","12290","87",NA,2.8,"0",10.72,8523.71,1.45,8.98,0.47,40.16,-3.22,722.76,0,76,143,185,0,0
5207.81,"1230","12300","81",NA,9.8,"0",8.90,6423.40,0.04,13.82,0.63,40.15,-4.30,522.60,0,0,837,0,0,0
2451.81,"1223","12230","90",NA,7.0,"0",13.72,8974.75,3.65,8.80,0.47,40.14,-4.61,584.17,327,0,65,0,0,0
4740.31,"1235","12350","91",NA,13.0,"0",5.52,7701.22,0.55,13.06,0.61,40.13,-4.15,609.36,0,0,759,0,0,0
1793.81,"1242","12420","81",NA,3.4,"0",10.03,6380.21,1.84,7.29,0.41,40.16,-4.21,585.24,0,0,285,0,0,0
1444.94,"1245","12450","80",NA,2.5,"0",12.85,7836.58,3.12,6.40,0.38,40.18,-2.62,945.38,0,3,51,178,0,0
8606.56,"1238","12380","80",NA,14.7,"0",17.94,8329.78,1.38,18.68,0.77,40.15,-2.42,993.25,0,13,1359,8,0,2
1913.94,"1055","10550","86",NA,10.4,"0",6.05,8390.13,1.46,7.58,0.42,40.14,-4.39,467.97,0,0,304,0,0,0
1409.25,"1226","12260","79",NA,2.4,"0",6.04,9473.71,1.21,6.31,0.37,40.16,-3.31,757.79,0,212,16,0,0,0
652.44,"1047","10470","87",NA,0.7,"0",8.01,6289.09,3.53,3.97,0.28,40.16,-3.11,617.45,0,0,66,42,0,0
264.50,"1121","11210","80",NA,0.5,"0",8.65,3533.45,3.53,2.31,0.19,40.17,-2.70,786.81,0,0,38,5,0,0
1415.19,"1122","11220","80",NA,2.4,"0",16.14,9575.06,3.01,6.33,0.38,40.16,-2.65,852.14,0,4,111,111,0,0
3423.56,"1092","10920","67",NA,4.5,"0",7.41,7609.07,1.80,10.75,0.53,40.13,-3.99,580.88,0,0,507,38,0,0
1843.38,"1220","12200","67",NA,2.4,"0",6.45,6172.36,1.60,7.41,0.42,40.15,-4.05,591.99,0,0,287,9,0,0
2286.38,"1227","12270","85",NA,5.3,"0",3.55,7365.87,1.16,8.43,0.45,40.15,-3.85,615.93,0,0,345,22,0,0
236.63,"1048","10480","87",NA,0.3,"0",10.64,2291.73,3.71,2.16,0.18,40.16,-3.08,582.27,0,0,15,21,0,0
1589.75,"1042","10420","87",NA,1.8,"0",8.58,8211.58,2.53,6.78,0.39,40.14,-3.14,594.61,0,0,127,126,0,0
2183.75,"1240","12400","79",NA,3.7,"0",13.85,8375.49,2.81,8.21,0.45,40.16,-3.44,651.75,0,19,115,212,1,0
1974.31,"1232","12320","76",NA,3.8,"0",10.08,9009.07,2.75,7.72,0.43,40.15,-2.99,708.30,0,3,7,304,0,0
3.19,"1056","10560","81",NA,0.0,"0",22.28,206.07,20.26,0.16,0.03,40.17,-4.40,429.92,0,0,2,0,0,0
1120.44,"1045","10450","87",NA,1.2,"0",7.20,8213.36,1.70,5.50,0.34,40.15,-3.11,591.82,0,0,96,82,0,0
604.38,"1051","10510","86",NA,3.3,"0",6.94,3194.54,2.06,3.80,0.27,40.15,-4.43,437.37,0,0,95,0,0,0
1419.00,"1216","12160","90",NA,4.0,"0",27.21,9333.33,9.26,6.34,0.38,40.13,-4.69,797.28,224,0,0,0,0,0
19.00,"1150","11500","80",NA,0.0,"0",11.00,676.78,4.78,0.48,0.07,40.17,-2.69,768.47,0,0,2,0,0,0
2560.56,"1124","11240","80",NA,4.4,"0",18.83,4837.00,5.43,9.03,0.48,40.14,-2.60,905.35,0,77,319,10,0,0
1851.31,"1233","12330","67",NA,2.4,"0",7.44,7316.60,1.88,7.43,0.42,40.14,-3.94,616.29,0,0,297,2,0,0
5555.00,"1217","12170","92",NA,17.1,"0",8.67,6939.09,1.32,14.37,0.65,40.10,-3.71,614.82,0,0,109,778,0,0
1515.75,"1237","12370","80",NA,2.6,"0",10.92,6615.56,2.93,6.59,0.39,40.14,-2.71,870.94,0,0,54,191,0,0
1705.56,"1225","12250","80",NA,2.9,"0",12.86,9133.33,1.75,7.07,0.40,40.12,-2.70,887.49,0,0,80,191,0,1
4951.13,"1052","10520","93",NA,46.9,"0",6.05,12815.02,1.27,13.41,0.62,40.12,-3.62,558.31,0,0,371,423,1,0
0.31,"1074","10740","79",NA,0.0,"0",1.49,25.00,0.15,0.04,0.01,40.16,-3.50,516.80,0,0,2,0,0,0
2263.69,"1228","12280","79",NA,3.9,"0",12.35,8876.53,2.63,8.38,0.45,40.13,-3.46,665.70,0,39,104,216,0,0
8174.56,"1219","12190","85",NA,19.1,"0",4.22,11353.62,0.79,18.12,0.76,40.09,-3.88,573.63,0,0,1168,139,0,0
1416.31,"1210","12100","87",NA,1.6,"0",11.46,8724.45,2.24,6.33,0.38,40.13,-3.24,704.13,0,11,76,140,0,0
1680.50,"1126","11260","89",NA,10.8,"0",10.78,3972.05,3.58,7.01,0.40,40.13,-3.04,636.71,0,0,44,226,0,0
2305.13,"1129","11290","80",NA,3.9,"0",16.88,5883.76,4.07,8.48,0.46,40.13,-2.54,952.98,0,74,287,0,0,2
4359.19,"1213","12130","80",NA,7.4,"0",16.73,8235.11,2.60,12.42,0.59,40.11,-2.65,958.33,0,169,158,355,0,21
2317.13,"1222","12220","79",NA,3.9,"0",6.37,9824.75,1.15,8.50,0.46,40.13,-3.34,754.80,0,352,15,0,0,0
11930.38,"1211","12110","91",NA,32.7,"0",4.09,8559.80,0.07,22.73,0.88,40.03,-4.16,548.12,0,0,1361,543,0,0
4774.94,"1214","12140","90",NA,13.6,"0",15.99,6689.09,2.86,13.12,0.61,40.08,-4.71,553.43,376,0,384,0,0,0
2077.19,"1207","12070","91",NA,5.7,"0",5.96,8630.51,0.90,7.96,0.44,40.10,-4.12,594.49,0,0,334,0,0,0
1882.88,"1209","12090","94",NA,8.7,"0",6.37,8736.15,0.98,7.51,0.42,40.11,-4.25,579.40,0,0,298,4,0,0
1224.13,"1133","11330","89",NA,7.9,"0",13.84,4649.87,4.74,5.80,0.35,40.13,-2.97,690.80,0,0,17,179,0,0
4127.75,"1144","11440","87",NA,4.6,"0",9.54,6092.34,0.18,12.02,0.58,40.10,-3.05,659.81,0,0,31,624,1,0
1967.06,"1033","10330","87",NA,2.2,"0",9.36,10411.15,2.40,7.71,0.43,40.08,-3.22,640.10,0,2,128,179,2,0
3195.69,"1039","10390","87",NA,3.5,"0",7.20,9307.60,2.62,10.31,0.52,40.10,-3.14,629.57,0,0,149,366,0,0
2302.75,"1201","12010","93",NA,21.8,"0",8.10,11935.42,1.86,8.47,0.46,40.10,-3.64,557.57,0,0,182,186,0,0
1492.44,"1141","11410","90",NA,4.3,"0",10.91,6758.02,4.88,6.53,0.38,40.10,-4.61,454.66,28,0,209,0,0,0
2296.38,"1041","10410","88",NA,23.9,"0",7.93,9131.55,1.03,8.46,0.46,40.08,-4.55,436.97,0,0,356,0,9,0
2002.81,"1197","11970","93",NA,19.0,"0",9.87,11894.73,1.88,7.79,0.43,40.08,-3.66,573.54,0,0,183,135,0,0
1401.31,"1198","11980","87",NA,1.5,"0",10.55,9629.78,2.53,6.29,0.37,40.10,-3.27,675.01,0,4,62,157,0,0
568.81,"1135","11350","80",NA,1.0,"0",14.83,2659.92,8.76,3.66,0.26,40.12,-2.50,931.84,0,13,83,0,0,0
3979.94,"1202","12020","87",NA,4.4,"0",10.29,8602.27,1.82,11.76,0.57,40.10,-3.42,683.39,0,178,171,285,0,0
35.44,"1053","10530","84",NA,0.1,"0",2.06,1236.40,0.34,0.69,0.09,40.13,-3.58,497.66,0,0,6,0,0,0
2564.19,"1204","12040","87",NA,2.8,"0",6.64,8352.26,2.35,9.04,0.48,40.08,-3.09,673.31,0,0,42,372,0,0
2730.94,"1205","12050","87",NA,3.0,"0",12.49,7304.78,2.09,9.38,0.49,40.10,-3.31,687.41,0,72,110,262,0,0
6344.31,"1125","11250","85",NA,14.8,"0",6.26,8772.98,0.26,15.56,0.68,40.08,-3.80,566.49,0,0,868,141,0,0
3035.38,"1206","12060","94",NA,14.1,"0",6.17,9028.31,1.08,10.00,0.51,40.09,-4.31,540.05,0,0,418,66,0,0
3314.25,"1215","12150","94",NA,15.4,"0",4.95,9316.18,1.00,10.54,0.53,40.10,-4.38,503.43,0,0,481,48,0,0
103.94,"1128","11280","85",NA,0.2,"0",7.88,1519.24,2.03,1.32,0.13,40.12,-3.80,559.01,0,0,7,8,0,0
4004.56,"1212","12120","80",NA,6.8,"0",23.47,7197.67,2.58,11.81,0.57,40.11,-2.38,1056.19,0,47,584,0,0,7
2277.56,"1148","11480","90",NA,6.5,"0",11.68,4963.78,4.32,8.42,0.45,40.08,-4.66,453.05,97,0,270,0,0,0
5118.81,"1091","10910","67",NA,6.7,"0",6.19,6352.69,2.30,13.68,0.63,40.09,-4.03,559.52,0,0,664,159,0,0
4151.44,"1196","11960","90",NA,11.8,"0",13.13,9637.62,6.18,12.06,0.58,40.06,-4.75,529.74,411,0,249,0,1,0
3108.38,"1200","12000","94",NA,14.4,"0",4.86,8668.69,0.94,10.14,0.51,40.07,-4.25,572.19,0,0,490,7,0,0
2806.19,"1037","10370","90",NA,8.0,"0",6.58,10392.22,1.90,9.54,0.49,40.06,-4.61,429.22,10,0,444,0,2,0
1987.94,"1218","12180","89",NA,12.8,"0",17.06,9380.09,2.39,7.76,0.43,40.10,-2.98,730.27,0,10,0,310,0,0
2170.25,"1036","10360","87",NA,2.4,"0",8.80,6479.47,3.04,8.18,0.45,40.08,-3.18,600.74,0,0,140,202,0,0
4892.63,"1203","12030","80",NA,8.4,"0",23.68,9983.34,2.43,13.31,0.62,40.09,-2.41,1060.59,0,150,623,0,0,9
8436.25,"1021","10210","87",NA,9.3,"0",8.70,10943.26,1.99,18.46,0.77,40.06,-3.50,590.01,0,85,578,686,0,0
2521.56,"1208","12080","89",NA,16.2,"0",13.39,7462.31,3.36,8.95,0.47,40.09,-2.92,795.06,0,62,38,301,0,0
6619.69,"1024","10240","87",NA,7.3,"0",12.46,10882.60,2.37,15.96,0.70,40.05,-3.36,621.41,0,123,422,521,0,0
5520.81,"1199","11990","85",NA,12.9,"0",4.39,10725.06,0.81,14.32,0.65,40.05,-3.92,569.67,0,0,748,135,0,0
865.81,"1046","10460","86",NA,4.7,"0",5.28,5520.58,1.49,4.71,0.31,40.09,-4.47,445.67,0,0,129,10,0,0
3576.38,"1194","11940","92",NA,11.0,"0",9.81,8160.54,1.48,11.03,0.54,40.05,-3.74,593.23,0,0,127,447,0,0
263.56,"1142","11420","87",NA,0.3,"0",14.78,2125.30,3.20,2.31,0.19,40.10,-3.21,595.79,0,0,14,27,0,0
1809.81,"1191","11910","95",NA,15.2,"0",6.13,10424.75,1.44,7.33,0.41,40.08,-3.55,556.29,0,0,133,157,0,0
868.69,"1038","10380","90",NA,2.5,"0",7.18,4050.61,1.34,4.72,0.31,40.07,-4.58,417.24,0,0,129,0,9,0
904.38,"1031","10310","87",NA,1.0,"0",6.87,5383.75,3.18,4.84,0.31,40.07,-3.23,574.25,0,0,108,40,0,0
834.38,"1138","11380","94",NA,3.9,"0",5.02,4632.71,1.71,4.61,0.30,40.08,-4.37,498.82,0,0,83,53,0,0
4537.44,"1030","10300","87",NA,5.0,"0",6.54,9732.60,2.26,12.73,0.60,40.04,-3.26,607.95,0,20,375,330,0,0
1425.19,"1132","11320","94",NA,6.6,"0",4.54,4959.49,1.57,6.35,0.38,40.06,-4.41,471.20,0,0,179,48,0,0
1679.31,"1193","11930","67",NA,2.2,"0",6.81,7112.31,2.05,7.01,0.40,40.06,-3.99,585.19,0,0,193,74,0,0
4984.81,"1178","11780","87",NA,5.5,"0",12.32,7045.16,1.60,13.46,0.62,40.03,-3.12,725.17,0,22,1,776,0,0
2722.44,"1127","11270","94",NA,12.6,"0",6.37,5623.40,1.01,9.37,0.49,40.06,-4.47,453.84,0,0,262,173,0,0
1452.13,"1195","11950","87",NA,1.6,"0",13.37,7230.51,2.43,6.42,0.38,40.07,-2.99,789.52,0,24,0,208,0,0
820.69,"1043","10430","88",NA,8.5,"0",6.74,4999.87,1.70,4.56,0.30,40.06,-4.51,438.50,0,0,121,14,0,0
2155.63,"1018","10180","95",NA,18.1,"0",5.93,9677.27,1.02,8.14,0.44,40.04,-3.59,518.01,0,0,294,49,0,0
1242.25,"1044","10440","93",NA,11.8,"0",3.35,7585.54,1.33,5.85,0.36,40.06,-3.61,504.80,0,0,192,5,0,0
830.38,"1015","10150","92",NA,2.6,"0",7.78,5826.34,2.30,4.59,0.30,40.03,-3.66,519.66,0,0,109,28,0,0
2249.25,"1131","11310","96",NA,15.2,"0",5.56,5863.05,1.02,8.35,0.45,40.03,-4.55,449.25,0,0,358,0,1,0
2751.13,"1023","10230","87",NA,3.0,"0",14.25,7334.06,3.48,9.43,0.49,40.05,-3.42,579.83,0,27,210,200,0,0
2871.94,"1190","11900","97",NA,36.3,"0",7.98,8032.29,2.84,9.67,0.50,40.02,-4.79,459.84,228,0,225,0,0,0
2711.00,"1147","11470","94",NA,12.6,"0",5.15,6292.34,0.92,9.34,0.49,40.04,-4.31,528.48,0,0,198,233,0,0
680.50,"1026","10260","87",NA,0.8,"0",8.35,4918.81,2.65,4.08,0.28,40.05,-3.31,580.45,0,0,73,35,0,0
2957.50,"1134","11340","91",NA,8.1,"0",4.52,4569.85,0.53,9.84,0.50,40.02,-4.09,531.22,0,0,335,147,0,0
219.31,"1145","11450","87",NA,0.2,"0",19.54,1433.88,3.93,2.07,0.18,40.06,-3.21,584.17,0,0,9,23,1,0
4017.81,"1187","11870","87",NA,4.4,"0",11.72,7860.54,2.30,11.83,0.57,40.04,-2.98,763.77,0,43,0,599,0,3
905.19,"1149","11490","87",NA,1.0,"0",8.80,5539.52,2.61,4.84,0.31,40.04,-3.03,715.99,0,5,0,142,0,0
3587.94,"1179","11790","126",NA,7.7,"0",4.32,8097.67,1.00,11.05,0.54,40.02,-4.25,555.35,0,5,513,55,0,0
2528.13,"1192","11920","94",NA,11.7,"0",3.00,7825.49,1.14,8.96,0.47,40.03,-4.36,510.13,0,0,335,69,0,0
1564.13,"1032","10320","90",NA,4.5,"0",6.85,5305.94,1.41,6.72,0.39,40.03,-4.67,413.83,0,0,248,0,8,0
1861.44,"1189","11890","87",NA,2.1,"0",10.02,6864.83,2.00,7.46,0.42,40.03,-3.05,764.11,0,8,0,287,0,0
4410.00,"1090","10900","67",NA,5.7,"0",4.86,8658.03,1.10,12.51,0.59,40.02,-4.00,529.89,0,0,309,404,0,0
1823.88,"1186","11860","85",NA,4.3,"0",6.47,7433.33,1.58,7.37,0.42,40.02,-3.79,582.99,0,0,143,148,0,0
6212.81,"1177","11770","90",NA,17.7,"0",5.35,12051.84,0.97,15.37,0.68,40.00,-4.59,463.20,0,0,983,3,1,0
48.81,"1035","10350","90",NA,0.1,"0",4.98,1336.40,2.79,0.84,0.10,40.04,-4.65,401.34,0,0,6,0,0,0
4487.44,"1176","11760","91",NA,12.3,"0",4.67,7707.29,0.89,12.64,0.60,39.98,-4.20,525.63,0,28,590,95,0,0
82.44,"1034","10340","90",NA,0.2,"0",5.31,1939.95,0.71,1.15,0.12,40.04,-4.66,389.65,0,0,8,0,3,0
1902.44,"1183","11830","87",NA,2.1,"0",9.73,10445.47,1.57,7.55,0.42,39.99,-3.22,728.22,0,121,22,159,0,0
3436.44,"1185","11850","87",NA,3.8,"0",11.18,9003.00,1.81,10.77,0.54,40.01,-3.18,707.20,0,32,46,473,0,0
62.56,"1019","10190","95",NA,0.5,"0",4.55,1171.75,0.34,0.97,0.11,40.04,-3.57,496.04,0,0,7,1,0,0
1879.88,"1014","10140","92",NA,5.8,"0",8.52,6926.22,1.74,7.50,0.42,40.02,-3.68,521.53,0,0,214,90,0,0
5.31,"1022","10220","87",NA,0.0,"0",2.41,306.07,1.82,0.22,0.04,40.04,-3.46,504.99,0,0,1,0,0,0
2353.38,"1171","11710","97",NA,29.7,"0",3.55,9501.53,1.32,8.58,0.46,40.00,-4.80,397.42,36,0,341,0,0,0
4420.00,"1182","11820","96",NA,29.9,"0",3.30,7366.60,0.54,12.53,0.59,40.01,-4.39,524.40,0,0,605,98,0,0
18.69,"1020","10200","95",NA,0.2,"0",3.09,447.49,0.76,0.47,0.07,40.04,-3.56,492.86,0,0,3,0,0,0
2263.69,"1139","11390","96",NA,15.3,"0",5.40,10475.79,1.10,8.38,0.45,40.00,-4.49,485.51,0,0,326,36,0,0
2565.50,"1181","11810","87",NA,2.8,"0",13.86,9190.13,1.61,9.04,0.48,40.00,-3.44,681.92,0,207,71,134,0,0
93.44,"1025","10250","87",NA,0.1,"0",10.72,1361.40,0.24,1.24,0.13,40.04,-3.31,542.87,0,0,9,5,0,0
1977.88,"1188","11880","95",NA,16.6,"0",9.69,9412.62,2.48,7.73,0.43,40.01,-3.55,622.38,0,28,27,266,0,0
54.50,"1040","10400","93",NA,0.5,"0",2.07,1230.33,0.46,0.90,0.10,40.04,-3.65,482.76,0,0,8,0,0,0
243.25,"1017","10170","95",NA,2.0,"0",1.98,2589.21,0.44,2.20,0.19,40.03,-3.64,486.71,0,0,41,0,0,0
2800.25,"1174","11740","87",NA,3.1,"0",12.64,7564.09,1.98,9.53,0.49,39.99,-3.33,699.43,0,153,32,258,0,0
1769.44,"1027","10270","90",NA,5.0,"0",2.50,9322.98,0.81,7.23,0.41,39.99,-4.74,393.60,0,0,272,0,17,0
